"ID","Gender","Ever_Married","Age","Graduated","Profession","Work_Experience","Spending_Score","Family_Size","Var_1","Segmentation"
7636,"Male","Yes",29,"No","Executive",4,"Low",6,"Cat_3","D"
7637,"Male","No",38,"Yes","Healthcare",6,"Low",2,"Cat_3","D"
7638,"Female","Yes",81,"Yes","Lawyer",1,"High",3,"Cat_6","B"
7639,"Male","No",35,"Yes","Artist",3,"Low",1,"Cat_6","B"
7640,"Female","No",31,"Yes","Healthcare",8,"Low",5,"Cat_6","C"
7641,"Male","No",28,"No","Healthcare",1,"Low",5,"Cat_6","C"
7642,"Male","Yes",66,"No","Lawyer",0,"Low",1,"Cat_6","B"
7643,"Male","Yes",69,"No","Executive",0,"Average",4,"Cat_2","D"
7644,"Female","No",25,"No","Homemaker",3,"Low",1,"Cat_6","D"
7645,"Male","No",18,"No","Healthcare",4,"Low",4,"Cat_4","D"
7646,"Female","Yes",40,"Yes","Artist",1,"Average",2,"Cat_6","C"
7647,"Male","Yes",39,"Yes","Artist",14,"Average",2,"Cat_6","B"
7648,"Female","Yes",52,"No","Doctor",3,"Average",2,"Cat_6","A"
7649,"Male","Yes",59,"Yes","Entertainment",0,"Average",2,"Cat_6","B"
7650,"Male","Yes",50,"Yes","Doctor",3,"Average",2,"Cat_6","C"
7651,"Female","Yes",32,"No","Engineer",9,"Low",4,"Cat_6","D"
7652,"Female","Yes",81,"No","Lawyer",3,"High",2,"Cat_3","D"
7653,"Male","Yes",52,"Yes","Artist",0,"Average",6,"Cat_4","C"
7654,"Male","Yes",39,"No","Executive",8,"Average",4,"Cat_4","A"
7655,"Female","No",37,"Yes","Artist",8,"Low",2,"Cat_6","C"
7656,"Male","No",23,"No","Healthcare",1,"Low",3,"Cat_2","D"
7657,"Male","Yes",49,"Yes","Artist",1,"Average",3,"Cat_6","B"
7658,"Male","No",18,"No","Healthcare",0,"Low",2,"Cat_6","D"
7659,"Male","Yes",63,"Yes","Homemaker",8,"Average",3,"Cat_6","B"
7660,"Male","Yes",85,"No","Lawyer",1,"Low",1,"Cat_6","D"
7661,"Female","No",31,"Yes","Entertainment",0,"Low",3,"Cat_3","A"
7662,"Male","No",39,"Yes","Healthcare",3,"Low",2,"Cat_6","D"
7663,"Female","Yes",48,"Yes","Artist",0,"Average",6,"Cat_6","A"
7664,"Male","Yes",65,"No","Artist",0,"Average",2,"Cat_6","C"
7665,"Male","Yes",41,"Yes","Artist",0,"High",5,"Cat_6","B"
7666,"Male","No",35,"No","Executive",3,"Low",4,"Cat_4","D"
7667,"Female","No",33,"Yes","Healthcare",1,"Low",1,"Cat_6","D"
7668,"Female","No",27,"Yes","Healthcare",1,"Low",4,"Cat_6","B"
7669,"Male","Yes",37,"Yes","Executive",0,"Average",3,"Cat_4","B"
7670,"Female","Yes",36,"Yes","Engineer",0,"Low",1,"Cat_6","B"
7671,"Male","Yes",37,"Yes","Healthcare",8,"Average",4,"Cat_6","A"
7672,"Male","Yes",59,"No","Executive",11,"High",2,"Cat_6","B"
7673,"Female","No",19,"No","Marketing",3,"Low",4,"Cat_6","A"
7674,"Male","Yes",47,"Yes","Doctor",0,"High",5,"Cat_4","C"
7675,"Male","Yes",61,"Yes","Doctor",5,"Low",3,"Cat_6","D"
7676,"Female","Yes",47,"Yes","Artist",1,"Average",3,"Cat_6","D"
7677,"Male","Yes",50,"Yes","Artist",2,"Average",4,"Cat_6","B"
7678,"Male","No",19,"No","Healthcare",0,"Low",4,"Cat_6","B"
7679,"Male","No",22,"No","Healthcare",0,"Low",3,"Cat_6","D"
7680,"Female","No",22,"No","Healthcare",0,"Low",6,"Cat_6","D"
7681,"Male","Yes",50,"Yes","Artist",1,"Average",5,"Cat_6","A"
7682,"Male","No",27,"No","Healthcare",8,"Low",3,"Cat_3","D"
7683,"Male","No",18,"No","Doctor",0,"Low",3,"Cat_6","D"
7684,"Female","Yes",61,"Yes","Artist",0,"Low",1,"Cat_6","C"
7685,"Female","Yes",20,"Yes","Lawyer",1,"Average",3,"Cat_3","D"
7686,"Male","Yes",45,"Yes","Artist",1,"Average",2,"Cat_6","B"
7687,"Male","Yes",55,"Yes","Artist",8,"Low",1,"Cat_6","B"
7688,"Female","Yes",88,"Yes","Lawyer",1,"Average",4,"Cat_6","C"
7689,"Male","Yes",63,"No","Executive",3,"High",3,"Cat_6","A"
7690,"Male","Yes",69,"No","Lawyer",3,"High",3,"Cat_6","D"
7691,"Male","No",42,"Yes","Artist",0,"Low",4,"Cat_3","A"
7692,"Male","Yes",79,"No","Executive",3,"High",2,"Cat_6","B"
7693,"Female","Yes",35,"Yes","Healthcare",9,"High",3,"Cat_6","B"
7694,"Male","Yes",27,"No","Executive",5,"High",4,"Cat_6","B"
7695,"Male","Yes",52,"Yes","Engineer",3,"Low",2,"Cat_6","A"
7696,"Female","No",29,"Yes","Healthcare",0,"Low",4,"Cat_4","B"
7697,"Female","Yes",79,"No","Lawyer",1,"High",2,"Cat_6","A"
7698,"Male","Yes",87,"Yes","Lawyer",3,"High",2,"Cat_6","C"
7699,"Male","Yes",89,"No","Lawyer",1,"Low",2,"Cat_6","C"
7700,"Male","No",31,"No","Artist",1,"Low",2,"Cat_6","B"
7701,"Male","Yes",72,"Yes","Artist",1,"Average",6,"Cat_1","D"
7702,"Female","No",61,"Yes","Artist",11,"Low",1,"Cat_6","C"
7703,"Male","Yes",62,"Yes","Artist",0,"Low",2,"Cat_6","A"
7704,"Male","Yes",56,"Yes","Artist",1,"Average",2,"Cat_6","B"
7705,"Male","Yes",60,"Yes","Artist",2,"Average",5,"Cat_6","C"
7706,"Male","Yes",68,"Yes","Artist",0,"High",2,"Cat_6","B"
7707,"Male","No",19,"No","Healthcare",3,"Low",8,"Cat_6","A"
7708,"Male","Yes",57,"Yes","Executive",8,"High",3,"Cat_6","D"
7709,"Male","No",19,"No","Healthcare",5,"Low",5,"Cat_2","A"
7710,"Female","Yes",51,"Yes","Artist",3,"Average",6,"Cat_6","C"
7711,"Female","Yes",86,"No","Artist",1,"High",2,"Cat_6","A"
7712,"Female","Yes",74,"No","Lawyer",1,"High",2,"Cat_6","C"
7713,"Male","No",23,"No","Entertainment",6,"Low",2,"Cat_6","B"
7714,"Male","Yes",47,"Yes","Artist",0,"Average",2,"Cat_6","D"
7715,"Female","No",19,"No","Healthcare",7,"Low",6,"Cat_6","D"
7716,"Male","Yes",50,"No","Artist",0,"High",4,"Cat_6","B"
7717,"Male","Yes",80,"Yes","Lawyer",3,"High",2,"Cat_6","B"
7718,"Male","Yes",78,"No","Lawyer",3,"Low",1,"Cat_2","C"
7719,"Female","No",48,"Yes","Doctor",0,"Low",1,"Cat_6","A"
7720,"Male","Yes",70,"Yes","Doctor",1,"Average",2,"Cat_6","B"
7721,"Male","Yes",50,"Yes","Executive",3,"High",5,"Cat_6","D"
7722,"Female","Yes",83,"Yes","Lawyer",0,"High",2,"Cat_6","C"
7723,"Male","No",35,"Yes","Entertainment",0,"Low",1,"Cat_6","A"
7724,"Female","No",36,"Yes","Artist",0,"Low",2,"Cat_5","D"
7725,"Female","No",35,"Yes","Artist",1,"Low",1,"Cat_6","B"
7726,"Male","Yes",35,"Yes","Artist",0,"Average",2,"Cat_6","D"
7727,"Male","No",18,"No","Healthcare",3,"Low",3,"Cat_2","C"
7728,"Female","Yes",73,"Yes","Artist",1,"Average",2,"Cat_6","C"
7729,"Male","Yes",62,"No","Artist",1,"High",3,"Cat_6","A"
7730,"Female","Yes",46,"Yes","Artist",1,"Average",2,"Cat_6","A"
7731,"Male","Yes",43,"Yes","Entertainment",0,"Low",4,"Cat_4","A"
7732,"Female","No",32,"Yes","Entertainment",7,"Low",1,"Cat_6","D"
7733,"Male","No",39,"Yes","Artist",0,"Low",1,"Cat_6","C"
7734,"Female","Yes",89,"Yes","Lawyer",0,"High",2,"Cat_6","A"
7735,"Female","No",18,"No","Healthcare",0,"Low",3,"Cat_4","B"
7736,"Female","Yes",57,"Yes","Artist",0,"High",2,"Cat_3","B"
7737,"Female","No",18,"No","Entertainment",0,"Low",4,"Cat_6","D"
7738,"Female","Yes",71,"Yes","Artist",1,"High",2,"Cat_6","C"
7739,"Female","Yes",69,"Yes","Artist",0,"Average",2,"Cat_6","C"
7740,"Female","No",42,"Yes","Healthcare",0,"Low",4,"Cat_6","D"
7741,"Female","No",36,"Yes","Artist",0,"Low",2,"Cat_6","B"
7742,"Female","Yes",80,"Yes","Lawyer",1,"High",2,"Cat_6","D"
7743,"Male","Yes",69,"No","Entertainment",3,"Low",1,"Cat_6","B"
7744,"Female","Yes",67,"Yes","Artist",0,"Average",3,"Cat_6","A"
7745,"Female","Yes",47,"Yes","Doctor",1,"Average",4,"Cat_6","C"
7746,"Female","Yes",49,"Yes","Artist",0,"Average",2,"Cat_6","D"
7747,"Female","Yes",32,"No","Engineer",9,"Low",4,"Cat_6","A"
7748,"Female","Yes",65,"Yes","Lawyer",1,"Average",4,"Cat_6","D"
7749,"Female","Yes",78,"No","Lawyer",0,"High",2,"Cat_6","D"
7750,"Male","No",33,"Yes","Artist",1,"Low",6,"Cat_6","D"
7751,"Male","Yes",48,"Yes","Artist",1,"Low",1,"Cat_6","D"
7752,"Male","Yes",58,"Yes","Executive",1,"Average",5,"Cat_6","A"
7753,"Female","Yes",83,"Yes","Lawyer",1,"High",3,"Cat_6","C"
7754,"Female","No",30,"No","Healthcare",9,"Low",4,"Cat_6","A"
7755,"Female","No",35,"Yes","Artist",0,"Low",2,"Cat_6","D"
7756,"Male","No",32,"Yes","Healthcare",6,"Low",5,"Cat_6","D"
7757,"Male","Yes",69,"Yes","Homemaker",1,"High",2,"Cat_6","B"
7758,"Female","Yes",71,"Yes","Lawyer",1,"High",2,"Cat_6","C"
7759,"Male","No",43,"Yes","Lawyer",0,"Low",1,"Cat_4","C"
7760,"Male","Yes",37,"Yes","Artist",0,"Low",2,"Cat_6","A"
7761,"Male","No",42,"Yes","Doctor",0,"Low",1,"Cat_6","B"
7762,"Female","Yes",70,"Yes","Doctor",1,"Average",2,"Cat_6","C"
7763,"Male","No",46,"Yes","Artist",0,"Low",2,"Cat_6","B"
7764,"Male","No",21,"No","Healthcare",3,"Low",3,"Cat_1","C"
7765,"Male","Yes",70,"Yes","Artist",0,"Average",2,"Cat_6","B"
7766,"Female","Yes",61,"Yes","Artist",1,"Low",3,"Cat_6","B"
7767,"Male","Yes",60,"Yes","Entertainment",1,"Low",1,"Cat_6","C"
7768,"Male","No",37,"Yes","Entertainment",0,"Low",2,"Cat_2","B"
7769,"Male","Yes",30,"Yes","Healthcare",1,"Low",2,"Cat_6","A"
7770,"Female","No",32,"Yes","Engineer",1,"Low",3,"Cat_6","D"
7771,"Male","Yes",26,"Yes","Executive",0,"Low",3,"Cat_6","D"
7772,"Male","No",42,"Yes","Marketing",0,"Low",1,"Cat_6","A"
7773,"Female","No",18,"No","Doctor",3,"Low",3,"Cat_6","D"
7774,"Male","Yes",80,"No","Executive",3,"Low",3,"Cat_6","D"
7775,"Male","Yes",29,"Yes","Healthcare",8,"High",2,"Cat_6","C"
7776,"Female","Yes",88,"Yes","Artist",1,"High",2,"Cat_6","D"
7777,"Male","Yes",70,"Yes","Lawyer",1,"Low",1,"Cat_6","A"
7778,"Female","Yes",50,"Yes","Artist",1,"High",4,"Cat_6","B"
7779,"Male","Yes",43,"Yes","Doctor",4,"Average",4,"Cat_3","B"
7780,"Male","Yes",51,"Yes","Artist",6,"Average",2,"Cat_6","B"
7781,"Female","Yes",50,"Yes","Artist",3,"High",3,"Cat_6","B"
7782,"Female","Yes",74,"No","Homemaker",3,"Low",1,"Cat_6","B"
7783,"Female","No",29,"Yes","Healthcare",3,"Low",3,"Cat_6","A"
7784,"Female","No",32,"Yes","Engineer",3,"Low",2,"Cat_6","D"
7785,"Male","Yes",60,"No","Executive",0,"Low",2,"Cat_6","D"
7786,"Male","No",46,"Yes","Artist",2,"Low",1,"Cat_6","C"
7787,"Female","Yes",81,"Yes","Marketing",0,"Low",2,"Cat_6","B"
7788,"Male","Yes",41,"No","Engineer",3,"Average",7,"Cat_4","A"
7789,"Male","Yes",22,"No","Executive",0,"High",4,"Cat_6","A"
7790,"Male","Yes",37,"Yes","Artist",0,"Average",3,"Cat_6","D"
7791,"Male","Yes",43,"No","Engineer",0,"Low",1,"Cat_6","D"
7792,"Male","Yes",50,"Yes","Artist",1,"Average",3,"Cat_6","D"
7793,"Female","Yes",35,"Yes","Artist",1,"Average",2,"Cat_7","A"
7794,"Male","Yes",65,"No","Lawyer",1,"High",2,"Cat_6","C"
7795,"Female","No",41,"Yes","Engineer",0,"Low",4,"Cat_6","B"
7796,"Male","No",28,"No","Entertainment",8,"Low",2,"Cat_6","D"
7797,"Male","Yes",55,"Yes","Artist",4,"Average",2,"Cat_6","A"
7798,"Female","Yes",58,"No","Lawyer",3,"High",2,"Cat_6","B"
7799,"Male","Yes",48,"Yes","Artist",3,"Average",4,"Cat_7","B"
7800,"Female","Yes",78,"No","Doctor",1,"High",2,"Cat_6","B"
7801,"Female","No",35,"Yes","Doctor",1,"Low",3,"Cat_6","A"
7802,"Female","Yes",76,"Yes","Lawyer",0,"High",2,"Cat_6","B"
7803,"Female","Yes",88,"Yes","Lawyer",1,"High",2,"Cat_6","A"
7804,"Female","Yes",79,"Yes","Artist",3,"High",2,"Cat_6","B"
7805,"Male","No",30,"No","Doctor",0,"Low",4,"Cat_6","A"
7806,"Male","Yes",69,"No","Executive",0,"High",2,"Cat_6","C"
7807,"Male","Yes",65,"Yes","Doctor",1,"Average",2,"Cat_6","B"
7808,"Female","Yes",70,"Yes","Lawyer",1,"Low",2,"Cat_6","C"
7809,"Male","Yes",32,"No","Healthcare",0,"Average",4,"Cat_6","D"
7810,"Male","Yes",46,"Yes","Entertainment",3,"Low",4,"Cat_6","A"
7811,"Male","No",21,"No","Healthcare",8,"Low",5,"Cat_6","A"
7812,"Male","Yes",47,"Yes","Doctor",3,"Low",3,"Cat_6","B"
7813,"Female","No",39,"No","Marketing",0,"Low",2,"Cat_4","D"
7814,"Male","Yes",85,"Yes","Lawyer",0,"Low",3,"Cat_6","C"
7815,"Female","No",66,"Yes","Artist",0,"Low",2,"Cat_6","A"
7816,"Female","Yes",50,"Yes","Artist",1,"Average",2,"Cat_6","A"
7817,"Female","Yes",42,"Yes","Artist",0,"Average",3,"Cat_6","B"
7818,"Male","Yes",53,"Yes","Artist",9,"Low",1,"Cat_6","C"
7819,"Male","Yes",37,"Yes","Artist",3,"Low",2,"Cat_6","A"
7820,"Female","Yes",45,"Yes","Artist",1,"Low",2,"Cat_6","D"
7821,"Female","No",66,"No","Lawyer",3,"Low",1,"Cat_6","A"
7822,"Male","No",33,"No","Marketing",3,"Low",3,"Cat_6","C"
7823,"Male","Yes",40,"Yes","Artist",4,"Low",1,"Cat_6","A"
7824,"Female","Yes",35,"Yes","Artist",1,"Low",1,"Cat_1","B"
7825,"Male","No",27,"Yes","Artist",3,"Low",2,"Cat_6","A"
7826,"Female","Yes",48,"Yes","Artist",0,"Average",3,"Cat_4","A"
7827,"Female","Yes",56,"Yes","Artist",0,"Average",2,"Cat_6","B"
7828,"Male","Yes",25,"Yes","Healthcare",3,"Low",6,"Cat_6","B"
7829,"Female","No",30,"No","Artist",3,"Low",8,"Cat_6","A"
7830,"Female","Yes",46,"Yes","Entertainment",7,"Low",3,"Cat_6","C"
7831,"Male","Yes",49,"No","Lawyer",0,"Low",2,"Cat_6","C"
7832,"Male","Yes",72,"No","Marketing",1,"Low",4,"Cat_6","C"
7833,"Female","Yes",79,"Yes","Lawyer",3,"High",2,"Cat_6","C"
7834,"Female","No",35,"Yes","Artist",3,"Low",3,"Cat_6","A"
7835,"Female","Yes",77,"Yes","Lawyer",0,"Low",1,"Cat_6","B"
7836,"Female","Yes",79,"No","Lawyer",3,"High",2,"Cat_6","C"
7837,"Male","Yes",42,"Yes","Healthcare",6,"High",4,"Cat_6","D"
7838,"Female","No",42,"Yes","Engineer",3,"Low",1,"Cat_6","A"
7839,"Male","Yes",67,"No","Lawyer",3,"High",2,"Cat_1","B"
7840,"Male","No",26,"Yes","Healthcare",1,"Low",1,"Cat_6","B"
7841,"Male","Yes",67,"Yes","Lawyer",1,"High",2,"Cat_6","A"
7842,"Male","Yes",55,"Yes","Engineer",1,"Low",1,"Cat_6","D"
7843,"Male","Yes",46,"Yes","Artist",8,"Average",2,"Cat_6","C"
7844,"Male","Yes",32,"Yes","Healthcare",7,"Low",2,"Cat_6","D"
7845,"Female","No",49,"Yes","Homemaker",13,"Low",1,"Cat_6","B"
7846,"Male","Yes",59,"Yes","Artist",1,"High",2,"Cat_6","C"
7847,"Male","No",22,"No","Healthcare",8,"Low",5,"Cat_4","D"
7848,"Female","No",28,"Yes","Artist",8,"Low",1,"Cat_6","B"
7849,"Male","No",28,"Yes","Entertainment",1,"Low",3,"Cat_6","A"
7850,"Male","Yes",75,"Yes","Lawyer",2,"Low",1,"Cat_6","D"
7851,"Female","Yes",37,"Yes","Artist",13,"Low",2,"Cat_6","A"
7852,"Male","Yes",50,"Yes","Doctor",0,"Average",2,"Cat_6","B"
7853,"Female","Yes",50,"Yes","Executive",1,"High",4,"Cat_6","C"
7854,"Female","Yes",35,"Yes","Artist",3,"Average",5,"Cat_4","A"
7855,"Male","Yes",31,"No","Entertainment",3,"Average",3,"Cat_6","A"
7856,"Male","Yes",46,"Yes","Artist",0,"Low",1,"Cat_6","C"
7857,"Female","Yes",50,"Yes","Artist",1,"Average",4,"Cat_6","C"
7858,"Female","No",33,"Yes","Artist",7,"Low",3,"Cat_6","A"
7859,"Male","Yes",49,"Yes","Artist",0,"Low",1,"Cat_6","A"
7860,"Male","Yes",52,"Yes","Artist",1,"Average",3,"Cat_6","C"
7861,"Male","No",25,"No","Healthcare",0,"Low",3,"Cat_6","D"
7862,"Female","Yes",41,"Yes","Artist",6,"Low",1,"Cat_6","D"
7863,"Female","Yes",68,"Yes","Artist",0,"High",2,"Cat_6","D"
7864,"Female","Yes",79,"No","Lawyer",2,"High",2,"Cat_6","A"
7865,"Male","Yes",40,"Yes","Entertainment",5,"Average",5,"Cat_6","A"
7866,"Female","No",62,"Yes","Doctor",3,"Low",1,"Cat_6","D"
7867,"Male","No",21,"No","Healthcare",3,"Low",2,"Cat_6","D"
7868,"Female","No",20,"No","Healthcare",3,"Low",4,"Cat_1","D"
7869,"Male","No",28,"Yes","Entertainment",1,"Low",5,"Cat_6","C"
7870,"Male","Yes",57,"Yes","Doctor",0,"Average",2,"Cat_4","B"
7871,"Female","Yes",63,"No","Engineer",8,"Low",1,"Cat_6","B"
7872,"Female","Yes",26,"No","Entertainment",1,"Low",3,"Cat_6","D"
7873,"Female","Yes",50,"No","Marketing",0,"High",3,"Cat_4","C"
7874,"Female","No",30,"No","Marketing",9,"Low",4,"Cat_2","D"
7875,"Female","No",26,"No","Engineer",3,"Low",4,"Cat_4","B"
7876,"Male","Yes",61,"Yes","Artist",1,"Average",3,"Cat_6","C"
7877,"Male","No",42,"Yes","Artist",3,"Low",1,"Cat_6","A"
7878,"Male","Yes",88,"Yes","Artist",4,"Low",2,"Cat_6","A"
7879,"Male","Yes",45,"No","Artist",3,"Average",3,"Cat_6","A"
7880,"Female","Yes",86,"Yes","Lawyer",1,"Low",1,"Cat_6","C"
7881,"Male","No",18,"No","Healthcare",1,"Low",5,"Cat_6","A"
7882,"Male","No",37,"Yes","Entertainment",3,"Low",1,"Cat_6","B"
7883,"Male","Yes",46,"Yes","Artist",1,"Low",1,"Cat_6","A"
7884,"Male","Yes",58,"No","Artist",3,"Average",2,"Cat_6","D"
7885,"Female","Yes",72,"Yes","Lawyer",8,"High",2,"Cat_6","A"
7886,"Male","No",46,"No","Artist",3,"Low",3,"Cat_5","D"
7887,"Male","Yes",57,"Yes","Artist",3,"Low",1,"Cat_6","D"
7888,"Male","Yes",42,"No","Executive",9,"High",6,"Cat_6","D"
7889,"Male","No",20,"No","Healthcare",3,"Low",4,"Cat_6","D"
7890,"Male","No",19,"No","Healthcare",3,"Low",3,"Cat_6","C"
7891,"Male","No",19,"No","Healthcare",4,"Low",4,"Cat_6","D"
7892,"Male","Yes",68,"Yes","Executive",1,"Low",1,"Cat_6","B"
7893,"Female","Yes",40,"Yes","Artist",0,"Low",2,"Cat_6","A"
7894,"Male","Yes",82,"No","Lawyer",3,"High",2,"Cat_6","D"
7895,"Female","No",23,"No","Healthcare",1,"Low",3,"Cat_6","D"
7896,"Female","Yes",84,"No","Lawyer",1,"High",2,"Cat_6","D"
7897,"Male","Yes",51,"No","Artist",0,"Low",4,"Cat_1","C"
7898,"Female","Yes",41,"Yes","Artist",1,"Average",5,"Cat_6","C"
7899,"Male","Yes",51,"No","Executive",1,"High",2,"Cat_6","B"
7900,"Female","Yes",62,"No","Artist",3,"Average",3,"Cat_6","C"
7901,"Female","Yes",62,"No","Lawyer",1,"High",4,"Cat_4","C"
7902,"Female","Yes",38,"Yes","Artist",8,"Low",1,"Cat_6","A"
7903,"Male","No",18,"No","Artist",3,"Low",4,"Cat_4","D"
7904,"Male","No",22,"No","Healthcare",3,"Low",4,"Cat_6","D"
7905,"Female","Yes",62,"Yes","Entertainment",1,"Low",1,"Cat_6","B"
7906,"Female","No",43,"No","Entertainment",1,"Low",3,"Cat_6","A"
7907,"Female","No",32,"Yes","Engineer",3,"Low",1,"Cat_3","D"
7908,"Male","Yes",37,"Yes","Artist",1,"High",3,"Cat_6","B"
7909,"Male","No",48,"Yes","Artist",1,"Low",1,"Cat_6","B"
7910,"Female","No",31,"Yes","Engineer",4,"Low",2,"Cat_6","B"
7911,"Male","Yes",46,"No","Artist",4,"High",4,"Cat_6","C"
7912,"Female","Yes",49,"No","Engineer",1,"Average",4,"Cat_6","A"
7913,"Male","Yes",43,"No","Doctor",3,"Average",4,"Cat_6","A"
7914,"Male","No",42,"Yes","Artist",8,"Low",1,"Cat_6","A"
7915,"Male","Yes",37,"Yes","Doctor",3,"Low",2,"Cat_6","A"
7916,"Male","Yes",72,"Yes","Entertainment",3,"High",2,"Cat_6","C"
7917,"Female","No",39,"Yes","Engineer",1,"Low",1,"Cat_4","D"
7918,"Male","No",20,"No","Healthcare",0,"Low",5,"Cat_2","D"
7919,"Male","Yes",72,"Yes","Executive",1,"Low",1,"Cat_6","D"
7920,"Male","Yes",70,"Yes","Healthcare",0,"Low",1,"Cat_4","B"
7921,"Male","No",45,"Yes","Artist",2,"Low",1,"Cat_6","C"
7922,"Male","No",33,"No","Executive",7,"Low",5,"Cat_6","D"
7923,"Male","Yes",50,"No","Entertainment",0,"Average",3,"Cat_6","C"
7924,"Male","No",31,"Yes","Entertainment",6,"Low",1,"Cat_6","A"
7925,"Female","Yes",74,"No","Lawyer",1,"High",2,"Cat_6","B"
7926,"Female","Yes",68,"No","Artist",3,"High",2,"Cat_6","A"
7927,"Female","No",49,"Yes","Artist",3,"Low",1,"Cat_6","D"
7928,"Male","Yes",49,"Yes","Marketing",0,"High",2,"Cat_6","C"
7929,"Female","No",18,"No","Healthcare",1,"Low",3,"Cat_6","A"
7930,"Female","Yes",85,"No","Entertainment",2,"Average",2,"Cat_6","C"
7931,"Female","No",38,"Yes","Entertainment",3,"Low",4,"Cat_6","A"
7932,"Male","Yes",28,"No","Artist",0,"Low",4,"Cat_6","A"
7933,"Male","Yes",59,"Yes","Homemaker",9,"Average",3,"Cat_6","B"
7934,"Female","Yes",56,"Yes","Artist",0,"Low",2,"Cat_6","B"
7935,"Male","Yes",69,"Yes","Artist",0,"Low",1,"Cat_6","C"
7936,"Male","Yes",66,"Yes","Artist",0,"Low",2,"Cat_6","C"
7937,"Male","No",18,"No","Healthcare",4,"Low",6,"Cat_2","D"
7938,"Male","No",36,"Yes","Artist",4,"Low",1,"Cat_4","A"
7939,"Male","No",31,"Yes","Marketing",1,"Low",2,"Cat_3","B"
7940,"Male","Yes",67,"No","Executive",1,"High",2,"Cat_4","D"
7941,"Female","No",39,"Yes","Artist",7,"Low",1,"Cat_6","D"
7942,"Male","No",42,"Yes","Entertainment",4,"Low",3,"Cat_6","C"
7943,"Male","Yes",50,"Yes","Artist",0,"Low",2,"Cat_6","A"
7944,"Female","Yes",37,"Yes","Artist",0,"Average",2,"Cat_6","D"
7945,"Female","No",59,"Yes","Artist",0,"Low",1,"Cat_6","C"
7946,"Male","Yes",50,"Yes","Artist",8,"Low",2,"Cat_6","D"
7947,"Male","Yes",48,"Yes","Artist",8,"Low",3,"Cat_2","B"
7948,"Male","Yes",55,"Yes","Artist",9,"Low",1,"Cat_6","B"
7949,"Female","No",33,"Yes","Doctor",1,"Low",3,"Cat_6","A"
7950,"Male","No",38,"Yes","Artist",13,"Low",1,"Cat_7","A"
7951,"Male","No",43,"Yes","Artist",0,"Low",2,"Cat_6","A"
7952,"Female","No",53,"Yes","Artist",0,"Low",2,"Cat_6","A"
7953,"Male","No",37,"Yes","Entertainment",0,"Low",1,"Cat_6","B"
7954,"Female","No",36,"Yes","Artist",5,"Low",1,"Cat_6","A"
7955,"Male","No",36,"Yes","Artist",5,"Low",1,"Cat_6","A"
7956,"Male","Yes",62,"Yes","Artist",1,"Low",1,"Cat_6","D"
7957,"Female","No",38,"No","Artist",2,"Low",2,"Cat_6","B"
7958,"Male","No",55,"Yes","Entertainment",1,"Low",1,"Cat_6","B"
7959,"Male","Yes",60,"No","Entertainment",1,"Average",2,"Cat_6","C"
7960,"Female","Yes",36,"Yes","Entertainment",7,"Average",2,"Cat_5","A"
7961,"Male","No",30,"No","Entertainment",5,"Low",9,"Cat_3","D"
7962,"Female","No",66,"No","Entertainment",4,"Low",3,"Cat_6","A"
7963,"Male","Yes",45,"Yes","Entertainment",1,"Low",1,"Cat_6","D"
7964,"Female","No",40,"Yes","Entertainment",6,"Low",3,"Cat_6","C"
7965,"Female","Yes",62,"Yes","Homemaker",4,"Low",1,"Cat_5","A"
7966,"Male","Yes",61,"Yes","Artist",1,"Low",2,"Cat_6","C"
7967,"Female","Yes",50,"Yes","Artist",4,"Low",2,"Cat_6","D"
7968,"Male","Yes",53,"Yes","Entertainment",3,"Low",2,"Cat_6","A"
7969,"Male","No",39,"Yes","Artist",7,"Low",1,"Cat_6","A"
7970,"Female","No",86,"Yes","Lawyer",0,"Low",1,"Cat_3","D"
7971,"Male","Yes",50,"Yes","Artist",1,"Low",1,"Cat_4","B"
7972,"Female","No",46,"No","Entertainment",4,"Low",3,"Cat_4","A"
7973,"Male","No",52,"Yes","Marketing",0,"Low",1,"Cat_3","B"
7974,"Female","No",45,"No","Marketing",0,"Low",1,"Cat_6","B"
7975,"Female","No",37,"Yes","Artist",9,"Low",1,"Cat_6","A"
7976,"Female","Yes",36,"Yes","Engineer",3,"Low",1,"Cat_6","B"
7977,"Female","No",25,"Yes","Artist",3,"Low",1,"Cat_6","D"
7978,"Female","No",40,"No","Doctor",1,"Low",1,"Cat_6","B"
7979,"Male","Yes",41,"Yes","Artist",11,"High",2,"Cat_6","A"
7980,"Female","Yes",25,"Yes","Homemaker",3,"High",2,"Cat_6","B"
7981,"Male","Yes",80,"No","Lawyer",4,"Average",2,"Cat_6","B"
7982,"Female","No",46,"Yes","Artist",3,"Low",1,"Cat_3","A"
7983,"Female","Yes",81,"Yes","Lawyer",1,"Low",1,"Cat_6","D"
7984,"Female","No",26,"Yes","Healthcare",8,"Low",3,"Cat_3","D"
7985,"Male","No",26,"Yes","Artist",1,"Low",1,"Cat_4","D"
7986,"Female","No",47,"Yes","Artist",0,"Low",1,"Cat_4","A"
7987,"Female","Yes",71,"Yes","Entertainment",0,"Low",3,"Cat_6","A"
7988,"Male","Yes",48,"Yes","Engineer",1,"Average",5,"Cat_6","C"
7989,"Male","Yes",39,"Yes","Artist",1,"Average",3,"Cat_2","B"
